Country,State,Year,Gender,Cause Of Suicide,Number Of Suicides,Percentage Share,Category,Reported_Status
India,Kerala,2015,Female,Love Affairs,52.0,,Various,Reported
India,Kerala,2015,Female,Marriage Related Issues (Divorce),6.0,,Marriage,Reported
India,Kerala,2015,Female,Marriage Related Issues (Dowry Related Issues),9.0,,Marriage,Reported
India,Kerala,2015,Female,Marriage Related Issues (Extra Marital affairs),6.0,,Marriage,Reported
India,Kerala,2015,Female,Marriage Related Issues (Non-Settlement of Marriage),5.0,,Marriage,Reported
India,Kerala,2015,Female,Marriage Related Issues (Others),44.0,,Marriage,Reported
India,Kerala,2015,Female,Other Causes,246.0,,Various,Reported
India,Kerala,2015,Female,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Kerala,2015,Female,Poverty,0.0,,Various,Reported
India,Kerala,2015,Female,Professional/Career Problem,7.0,,Various,Reported
India,Kerala,2015,Female,Property Dispute,20.0,,Various,Reported
India,Kerala,2015,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),6.0,,Various,Reported
India,Kerala,2015,Female,Unemployment,4.0,,Various,Reported
India,Kerala,2015,Male,Bankruptcy or Indebtedness,87.0,,Various,Reported
India,Kerala,2015,Male,Causes Not Known,326.0,,Various,Reported
India,Kerala,2015,Male,Death of Dear Person,66.0,,Various,Reported
India,Kerala,2015,Male,Drug Abuse/Alcoholic Addiction,414.0,,Various,Reported
India,Kerala,2015,Male,Failure in Examination,48.0,,Various,Reported
India,Kerala,2015,Male,Fall in Social Reputation,35.0,,Various,Reported
India,Kerala,2015,Male,Family Problems,2095.0,,Various,Reported
India,Kerala,2015,Male,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Kerala,2015,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Kerala,2015,Male,Illness (AIDS/STD),1.0,,Illness,Reported
India,Kerala,2015,Male,Illness (Cancer),74.0,,Illness,Reported
India,Kerala,2015,Male,Illness (Insanity/Mental illness),474.0,,Illness,Reported
India,Kerala,2015,Male,Illness (Other Prolonged Illness),720.0,,Illness,Reported
India,Kerala,2015,Male,Illness (Paralysis),49.0,,Illness,Reported
India,Kerala,2015,Male,Impotency/Infertility,7.0,,Various,Reported
India,Kerala,2015,Male,Love Affairs,63.0,,Various,Reported
India,Kerala,2015,Male,Marriage Related Issues (Divorce),6.0,,Marriage,Reported
India,Kerala,2015,Male,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Kerala,2015,Male,Marriage Related Issues (Extra Marital affairs),22.0,,Marriage,Reported
India,Kerala,2015,Male,Marriage Related Issues (Non-Settlement of Marriage),19.0,,Marriage,Reported
India,Kerala,2015,Male,Marriage Related Issues (Others),144.0,,Marriage,Reported
India,Kerala,2015,Male,Other Causes,1052.0,,Various,Reported
India,Kerala,2015,Male,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Kerala,2015,Male,Poverty,3.0,,Various,Reported
India,Kerala,2015,Male,Professional/Career Problem,21.0,,Various,Reported
India,Kerala,2015,Male,Property Dispute,47.0,,Various,Reported
India,Kerala,2015,Male,Suspected/ Illicit Relation (Other than Extra Marital Affairs),2.0,,Various,Reported
India,Kerala,2015,Male,Unemployment,53.0,,Various,Reported
India,Kerala,2015,Transgender,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Kerala,2015,Transgender,Causes Not Known,0.0,,Various,Reported
India,Kerala,2015,Transgender,Death of Dear Person,0.0,,Various,Reported
India,Kerala,2015,Transgender,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Kerala,2015,Transgender,Failure in Examination,0.0,,Various,Reported
India,Kerala,2015,Transgender,Fall in Social Reputation,0.0,,Various,Reported
India,Kerala,2015,Transgender,Family Problems,0.0,,Various,Reported
India,Kerala,2015,Transgender,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Kerala,2015,Transgender,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Kerala,2015,Transgender,Illness (AIDS/STD),0.0,,Illness,Reported
India,Kerala,2015,Transgender,Illness (Cancer),0.0,,Illness,Reported
India,Kerala,2015,Transgender,Illness (Insanity/Mental illness),0.0,,Illness,Reported
India,Kerala,2015,Transgender,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,Kerala,2015,Transgender,Illness (Paralysis),0.0,,Illness,Reported
India,Kerala,2015,Transgender,Impotency/Infertility,0.0,,Various,Reported
India,Kerala,2015,Transgender,Love Affairs,0.0,,Various,Reported
India,Kerala,2015,Transgender,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Kerala,2015,Transgender,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Kerala,2015,Transgender,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Kerala,2015,Transgender,Marriage Related Issues (Non-Settlement of Marriage),0.0,,Marriage,Reported
India,Kerala,2015,Transgender,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Kerala,2015,Transgender,Other Causes,0.0,,Various,Reported
India,Kerala,2015,Transgender,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Kerala,2015,Transgender,Poverty,0.0,,Various,Reported
India,Kerala,2015,Transgender,Professional/Career Problem,0.0,,Various,Reported
India,Kerala,2015,Transgender,Property Dispute,0.0,,Various,Reported
India,Kerala,2015,Transgender,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Kerala,2015,Transgender,Unemployment,0.0,,Various,Reported
India,Ladakh,2015,Female,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Ladakh,2015,Female,Causes Not Known,0.5577761657469051,,Various,Reported
India,Ladakh,2015,Female,Death of Dear Person,0.0,,Various,Reported
India,Ladakh,2015,Female,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Ladakh,2015,Female,Failure in Examination,0.079682309392415,,Various,Reported
India,Ladakh,2015,Female,Fall in Social Reputation,0.0,,Various,Reported
India,Ladakh,2015,Female,Family Problems,0.6374584751393201,,Various,Reported
India,Ladakh,2015,Female,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Ladakh,2015,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Ladakh,2015,Female,Illness (AIDS/STD),0.0,,Illness,Reported
India,Ladakh,2015,Female,Illness (Cancer),0.0,,Illness,Reported
India,Ladakh,2015,Female,Illness (Insanity/Mental illness),0.0,,Illness,Reported
India,Ladakh,2015,Female,Illness (Other Prolonged Illness),0.0996028867405187,,Illness,Reported
India,Ladakh,2015,Female,Illness (Paralysis),0.0,,Illness,Reported
India,Ladakh,2015,Female,Impotency/Infertility,0.0,,Various,Reported
India,Ladakh,2015,Female,Love Affairs,0.5976173204431126,,Various,Reported
India,Ladakh,2015,Female,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Ladakh,2015,Female,Marriage Related Issues (Dowry Related Issues),0.1394440414367262,,Marriage,Reported
India,Ladakh,2015,Female,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Ladakh,2015,Female,Marriage Related Issues (Non-Settlement of Marriage),0.1992057734810375,,Marriage,Reported
India,Ladakh,2015,Female,Marriage Related Issues (Others),0.0398411546962075,,Marriage,Reported
India,Ladakh,2015,Female,Other Causes,0.7968230939241501,,Various,Reported
India,Ladakh,2015,Female,"Physical Abuse (Rape, etc.)",0.0199205773481037,,Various,Reported
India,Ladakh,2015,Female,Poverty,0.0597617320443112,,Various,Reported
India,Ladakh,2015,Female,Professional/Career Problem,0.0996028867405187,,Various,Reported
India,Ladakh,2015,Female,Property Dispute,0.0,,Various,Reported
India,Ladakh,2015,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Ladakh,2015,Female,Unemployment,0.0597617320443112,,Various,Reported
India,Ladakh,2015,Male,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Ladakh,2015,Male,Causes Not Known,1.3456642196462845,,Various,Reported
India,Ladakh,2015,Male,Death of Dear Person,0.0,,Various,Reported
India,Ladakh,2015,Male,Drug Abuse/Alcoholic Addiction,0.0236081442043207,,Various,Reported
India,Ladakh,2015,Male,Failure in Examination,0.0472162884086415,,Various,Reported
India,Ladakh,2015,Male,Fall in Social Reputation,0.0236081442043207,,Various,Reported
India,Ladakh,2015,Male,Family Problems,0.7554606145382649,,Various,Reported
India,Ladakh,2015,Male,Ideological Causes/Hero Worshipping,0.0472162884086415,,Various,Reported
India,Ladakh,2015,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Ladakh,2015,Male,Illness (AIDS/STD),0.0,,Illness,Reported
India,Ladakh,2015,Male,Illness (Cancer),0.0,,Illness,Reported
India,Ladakh,2015,Male,Illness (Insanity/Mental illness),0.0708244326129623,,Illness,Reported
India,Ladakh,2015,Male,Illness (Other Prolonged Illness),0.1652570094302454,,Illness,Reported
India,Ladakh,2015,Male,Illness (Paralysis),0.0,,Illness,Reported
India,Ladakh,2015,Male,Impotency/Infertility,0.0,,Various,Reported
India,Ladakh,2015,Male,Love Affairs,0.0708244326129623,,Various,Reported
India,Ladakh,2015,Male,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Ladakh,2015,Male,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Ladakh,2015,Male,Marriage Related Issues (Extra Marital affairs),0.0472162884086415,,Marriage,Reported
India,Ladakh,2015,Male,Marriage Related Issues (Non-Settlement of Marriage),0.1416488652259246,,Marriage,Reported
India,Ladakh,2015,Male,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Ladakh,2015,Male,Other Causes,1.5581375174851715,,Various,Reported
India,Ladakh,2015,Male,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Ladakh,2015,Male,Poverty,0.1652570094302454,,Various,Reported
India,Ladakh,2015,Male,Professional/Career Problem,0.1180407210216039,,Various,Reported
India,Ladakh,2015,Male,Property Dispute,0.0236081442043207,,Various,Reported
India,Ladakh,2015,Male,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Ladakh,2015,Male,Unemployment,0.1652570094302454,,Various,Reported
India,Ladakh,2015,Transgender,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Causes Not Known,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Death of Dear Person,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Failure in Examination,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Fall in Social Reputation,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Family Problems,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Ladakh,2015,Transgender,Illness (AIDS/STD),0.0,,Illness,Reported
India,Ladakh,2015,Transgender,Illness (Cancer),0.0,,Illness,Reported
India,Ladakh,2015,Transgender,Illness (Insanity/Mental illness),0.0,,Illness,Reported
India,Ladakh,2015,Transgender,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,Ladakh,2015,Transgender,Illness (Paralysis),0.0,,Illness,Reported
India,Ladakh,2015,Transgender,Impotency/Infertility,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Love Affairs,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Ladakh,2015,Transgender,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Ladakh,2015,Transgender,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Ladakh,2015,Transgender,Marriage Related Issues (Non-Settlement of Marriage),0.0,,Marriage,Reported
India,Ladakh,2015,Transgender,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Ladakh,2015,Transgender,Other Causes,0.0,,Various,Reported
India,Ladakh,2015,Transgender,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Ladakh,2015,Transgender,Poverty,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Professional/Career Problem,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Property Dispute,0.0,,Various,Reported
India,Ladakh,2015,Transgender,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Ladakh,2015,Transgender,Unemployment,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Causes Not Known,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Death of Dear Person,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Failure in Examination,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Fall in Social Reputation,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Family Problems,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Lakshadweep,2015,Female,Illness (AIDS/STD),0.0,,Illness,Reported
India,Lakshadweep,2015,Female,Illness (Cancer),0.0,,Illness,Reported
India,Lakshadweep,2015,Female,Illness (Insanity/Mental illness),0.0,,Illness,Reported
India,Lakshadweep,2015,Female,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,Lakshadweep,2015,Female,Illness (Paralysis),0.0,,Illness,Reported
India,Lakshadweep,2015,Female,Impotency/Infertility,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Love Affairs,1.0,,Various,Reported
India,Lakshadweep,2015,Female,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Lakshadweep,2015,Female,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Lakshadweep,2015,Female,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Lakshadweep,2015,Female,Marriage Related Issues (Non-Settlement of Marriage),0.0,,Marriage,Reported
India,Lakshadweep,2015,Female,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Lakshadweep,2015,Female,Other Causes,0.0,,Various,Reported
India,Lakshadweep,2015,Female,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Lakshadweep,2015,Female,Poverty,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Professional/Career Problem,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Property Dispute,0.0,,Various,Reported
India,Lakshadweep,2015,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Lakshadweep,2015,Female,Unemployment,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Causes Not Known,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Death of Dear Person,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Failure in Examination,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Fall in Social Reputation,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Family Problems,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Lakshadweep,2015,Male,Illness (AIDS/STD),0.0,,Illness,Reported
India,Lakshadweep,2015,Male,Illness (Cancer),0.0,,Illness,Reported
India,Lakshadweep,2015,Male,Illness (Insanity/Mental illness),4.0,,Illness,Reported
India,Lakshadweep,2015,Male,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,Lakshadweep,2015,Male,Illness (Paralysis),0.0,,Illness,Reported
India,Lakshadweep,2015,Male,Impotency/Infertility,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Love Affairs,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Lakshadweep,2015,Male,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Lakshadweep,2015,Male,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Lakshadweep,2015,Male,Marriage Related Issues (Non-Settlement of Marriage),0.0,,Marriage,Reported
India,Lakshadweep,2015,Male,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Lakshadweep,2015,Male,Other Causes,0.0,,Various,Reported
India,Lakshadweep,2015,Male,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Lakshadweep,2015,Male,Poverty,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Professional/Career Problem,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Property Dispute,0.0,,Various,Reported
India,Lakshadweep,2015,Male,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Lakshadweep,2015,Male,Unemployment,0.0,,Various,Reported
India,Lakshadweep,2015,Transgender,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Lakshadweep,2015,Transgender,Causes Not Known,0.0,,Various,Reported
India,Lakshadweep,2015,Transgender,Death of Dear Person,0.0,,Various,Reported
India,Lakshadweep,2015,Transgender,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Lakshadweep,2015,Transgender,Failure in Examination,0.0,,Various,Reported
India,Lakshadweep,2015,Transgender,Fall in Social Reputation,0.0,,Various,Reported
India,Lakshadweep,2015,Transgender,Family Problems,0.0,,Various,Reported
India,Lakshadweep,2015,Transgender,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Lakshadweep,2015,Transgender,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Lakshadweep,2015,Transgender,Illness (AIDS/STD),0.0,,Illness,Reported
India,Lakshadweep,2015,Transgender,Illness (Cancer),0.0,,Illness,Reported
