Country,State,Year,Gender,Social Status,"Number Of Suicides (UOM:Number), Scaling Factor:1"
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,115
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Male,Divorce,13
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Male,Separated,4
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Male,Others,5
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Male,Status not known,56
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,1238
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Female,Married,2974
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,107
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Female,Divorce,16
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Female,Separated,4
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Female,Others,2
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Female,Status not known,7
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,1
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Transgender,Others,0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,2565
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Male,Married,10582
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,172
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Male,Divorce,39
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Male,Separated,20
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Male,Others,24
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Male,Status not known,95
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,1146
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Female,Married,3154
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,97
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Female,Divorce,29
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Female,Separated,10
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Female,Others,14
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Female,Status not known,24
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Transgender,Others,0
India,Maharashtra,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,1
India,Manipur,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,17
India,Manipur,"Calendar Year (Jan - Dec), 2018",Male,Married,18
India,Manipur,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Male,Divorce,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Male,Separated,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Male,Others,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Male,Status not known,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,7
India,Manipur,"Calendar Year (Jan - Dec), 2018",Female,Married,10
India,Manipur,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Female,Divorce,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Female,Separated,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Female,Others,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Female,Status not known,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Transgender,Others,0
India,Manipur,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,63
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Male,Married,71
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,1
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Male,Divorce,0
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Male,Separated,4
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Male,Others,0
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Male,Status not known,12
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,17
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Female,Married,15
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,0
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Female,Divorce,2
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Female,Separated,1
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Female,Others,0
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Female,Status not known,3
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Transgender,Others,0
India,Meghalaya,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,35
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Male,Married,24
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,1
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Male,Divorce,4
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Male,Separated,3
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Male,Others,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Male,Status not known,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,6
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Female,Married,5
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Female,Divorce,1
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Female,Separated,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Female,Others,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Female,Status not known,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Transgender,Others,0
India,Mizoram,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,16
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Male,Married,13
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Male,Divorce,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Male,Separated,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Male,Others,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Male,Status not known,1
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,1
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Female,Married,5
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Female,Divorce,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Female,Separated,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Female,Others,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Female,Status not known,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Transgender,Others,0
India,Nagaland,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,441
India,Odisha,"Calendar Year (Jan - Dec), 2018",Male,Married,1160
India,Odisha,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Male,Divorce,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Male,Separated,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Male,Others,87
India,Odisha,"Calendar Year (Jan - Dec), 2018",Male,Status not known,619
India,Odisha,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,459
India,Odisha,"Calendar Year (Jan - Dec), 2018",Female,Married,1077
India,Odisha,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Female,Divorce,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Female,Separated,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Female,Others,180
India,Odisha,"Calendar Year (Jan - Dec), 2018",Female,Status not known,569
India,Odisha,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Transgender,Others,0
India,Odisha,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,21
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Male,Married,42
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,0
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Male,Divorce,0
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Male,Separated,4
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Male,Others,113
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Male,Status not known,194
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,6
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Female,Married,13
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,0
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Female,Divorce,0
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Female,Separated,2
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Female,Others,61
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Female,Status not known,44
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Transgender,Others,0
India,Puducherry,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,Punjab,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,338
India,Punjab,"Calendar Year (Jan - Dec), 2018",Male,Married,913
India,Punjab,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,22
India,Punjab,"Calendar Year (Jan - Dec), 2018",Male,Divorce,7
India,Punjab,"Calendar Year (Jan - Dec), 2018",Male,Separated,2
India,Punjab,"Calendar Year (Jan - Dec), 2018",Male,Others,0
India,Punjab,"Calendar Year (Jan - Dec), 2018",Male,Status not known,73
India,Punjab,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,96
India,Punjab,"Calendar Year (Jan - Dec), 2018",Female,Married,244
India,Punjab,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,11
India,Punjab,"Calendar Year (Jan - Dec), 2018",Female,Divorce,5
India,Punjab,"Calendar Year (Jan - Dec), 2018",Female,Separated,0
India,Punjab,"Calendar Year (Jan - Dec), 2018",Female,Others,0
India,Punjab,"Calendar Year (Jan - Dec), 2018",Female,Status not known,2
India,Punjab,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Punjab,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Punjab,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Punjab,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Punjab,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Punjab,"Calendar Year (Jan - Dec), 2018",Transgender,Others,1
India,Punjab,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,589
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Male,Married,1987
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,17
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Male,Divorce,3
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Male,Separated,3
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Male,Others,375
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Male,Status not known,114
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,286
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Female,Married,813
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,10
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Female,Divorce,2
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Female,Separated,2
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Female,Others,106
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Female,Status not known,25
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,1
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Transgender,Others,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,66
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Male,Married,76
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,1
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Male,Divorce,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Male,Separated,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Male,Others,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Male,Status not known,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,24
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Female,Married,30
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,1
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Female,Divorce,1
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Female,Separated,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Female,Others,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Female,Status not known,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Transgender,Others,0
India,Sikkim,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,2271
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Male,Married,6607
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,104
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Male,Divorce,51
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Male,Separated,101
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Male,Others,30
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Male,Status not known,15
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,1176
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Female,Married,3294
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,133
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Female,Divorce,45
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Female,Separated,35
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Female,Others,5
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Female,Status not known,27
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Transgender,Others,2
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,Telangana,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,909
India,Telangana,"Calendar Year (Jan - Dec), 2018",Male,Married,4204
India,Telangana,"Calendar Year (Jan - Dec), 2018",Male,Widowed/Widower,111
India,Telangana,"Calendar Year (Jan - Dec), 2018",Male,Divorce,69
India,Telangana,"Calendar Year (Jan - Dec), 2018",Male,Separated,89
India,Telangana,"Calendar Year (Jan - Dec), 2018",Male,Others,24
India,Telangana,"Calendar Year (Jan - Dec), 2018",Male,Status not known,206
India,Telangana,"Calendar Year (Jan - Dec), 2018",Female,Un-Married,471
India,Telangana,"Calendar Year (Jan - Dec), 2018",Female,Married,1482
India,Telangana,"Calendar Year (Jan - Dec), 2018",Female,Widowed/Widower,133
India,Telangana,"Calendar Year (Jan - Dec), 2018",Female,Divorce,57
India,Telangana,"Calendar Year (Jan - Dec), 2018",Female,Separated,60
India,Telangana,"Calendar Year (Jan - Dec), 2018",Female,Others,14
India,Telangana,"Calendar Year (Jan - Dec), 2018",Female,Status not known,16
India,Telangana,"Calendar Year (Jan - Dec), 2018",Transgender,Un-Married,0
India,Telangana,"Calendar Year (Jan - Dec), 2018",Transgender,Married,0
India,Telangana,"Calendar Year (Jan - Dec), 2018",Transgender,Widowed/Widower,0
India,Telangana,"Calendar Year (Jan - Dec), 2018",Transgender,Divorce,0
India,Telangana,"Calendar Year (Jan - Dec), 2018",Transgender,Separated,0
India,Telangana,"Calendar Year (Jan - Dec), 2018",Transgender,Others,0
India,Telangana,"Calendar Year (Jan - Dec), 2018",Transgender,Status not known,0
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2018",Male,Un-Married,44.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2018",Male,Married,47.00000000000000000000
